player,singles,doubles,triples,homeruns,strikes
arrob001,1,2,0,1,10
clard002,1,0,0,0,2
macrm001,9,1,0,1,10
rottv001,1,1,0,0,1
ruizr001,19,7,0,10,35
quenc001,50,14,3,21,52
andeg001,128,49,4,29,86
stamc001,3,3,0,0,10
brite001,1,0,0,0,2
belle002,2,0,0,0,1
levij001,6,2,0,0,7
mcgod001,2,0,0,0,3
sedls001,0,0,0,0,4
gally001,6,2,0,2,23
reboj001,54,11,2,3,49
garck002,49,6,2,11,52
valdw001,19,3,2,1,10
smitt001,1,0,0,0,1
slowk001,1,1,0,0,1
ameza001,22,3,2,2,24
belir001,0,0,0,0,3
peref001,7,2,0,3,11
tavew001,85,12,2,1,59
cordw001,96,27,5,16,93
villi001,0,1,0,0,0
velaj001,7,3,1,2,15
johng001,2,1,0,0,1
cordc001,0,0,0,0,1
rodrw002,5,3,0,0,19
dallb001,9,1,0,1,7
closj001,37,14,2,7,50
coqut001,7,4,0,1,20
hills002,95,36,1,20,71
hills003,2,0,0,0,1
ingeb001,46,16,3,8,82
myerr002,0,0,0,0,2
hatts001,99,35,1,12,55
nichc002,1,0,0,0,1
brazd001,0,1,0,0,2
messr001,1,0,0,0,1
rodrh001,54,21,1,20,101
knote001,0,0,0,0,2
swanp001,1,1,0,1,4
suttl001,9,1,0,1,8
martj005,4,0,0,0,13
casar001,39,13,3,6,48
riosa002,103,31,2,17,109
riosa001,17,3,5,2,14
nippd001,1,0,0,0,1
cornr001,3,2,0,0,12
loaie001,1,2,0,0,2
hellr001,2,1,0,0,1
mortc002,4,1,0,0,15
duncj001,26,1,2,1,41
jackd003,36,7,6,1,29
brocc001,1,1,0,1,2
cabrd001,0,0,0,0,10
byrdm001,115,28,4,7,95
worrm001,0,0,0,1,0
davie001,58,14,3,6,61
garcl003,1,0,0,0,1
gallm002,0,0,0,0,1
byrne001,62,27,9,12,72
boyeb001,0,0,0,0,4
blact001,1,0,0,0,1
perea001,32,6,1,2,35
jimec001,1,0,0,1,3
loper001,1,0,0,0,2
detwr001,1,0,0,0,12
howar001,104,40,4,45,187
lopef001,31,8,2,2,59
sextc001,18,4,0,0,13
fielp001,105,40,3,46,141
smits002,64,22,4,15,68
smits001,4,2,0,1,9
paulr001,47,10,1,8,51
brigr001,14,8,2,1,20
heila001,2,0,0,0,13
larog001,2,1,1,0,1
crabc001,5,1,0,0,8
barks001,0,0,0,0,1
herrj002,12,1,1,0,11
heinc001,15,3,0,0,12
kendj001,169,30,3,6,46
sojol001,63,18,1,7,24
corcr001,0,0,0,0,1
redmt001,52,16,5,3,18
hestj001,4,3,0,1,7
rowaa001,34,8,2,6,21
torrs002,1,0,0,0,4
torrs001,2,1,1,0,16
hallt001,90,25,1,12,41
fiort001,0,0,0,0,1
portc002,6,1,0,1,17
johnr009,37,19,2,2,61
johnr008,89,21,2,10,69
westj001,1,1,0,0,2
johnr005,7,2,0,1,17
johnr007,1,0,0,0,2
johnr006,47,10,2,2,42
rolld001,77,20,1,7,86
wellk001,9,3,1,1,23
dickc001,55,14,3,2,67
lugoj001,117,18,4,15,104
metcm001,1,0,0,0,2
biggc001,109,44,2,15,116
goodt001,39,10,9,1,33
beckg001,72,30,1,14,69
wised001,3,8,3,2,5
mortc001,2,0,0,0,5
ronem001,1,0,0,0,1
sotog001,44,22,1,11,77
bullb001,1,0,0,0,0
delov001,0,0,0,0,1
florj002,19,3,2,4,26
florj001,1,0,0,0,2
perrc001,1,0,0,0,5
krynd001,12,1,0,0,3
kaaik001,5,0,0,1,2
wuerm001,0,0,0,0,1
andeb002,11,3,1,0,10
andeb003,40,9,1,4,54
mcclz001,0,0,0,0,1
andeb001,99,26,3,19,107
gileb002,90,36,6,20,59
andeb004,0,0,0,0,2
rober002,61,18,2,7,57
hernl004,17,1,0,1,18
hernl003,13,1,1,1,14
mainj001,4,1,0,1,11
roacj001,2,0,0,0,0
elstk001,33,9,0,14,53
beltc001,117,14,10,26,82
urbiu001,0,0,0,0,1
roben001,1,0,0,0,1
paulj001,6,3,2,1,6
grebc001,61,19,0,3,35
ojedm001,25,6,1,4,26
bradd002,0,0,0,0,2
buckj001,23,12,4,8,55
spoot001,0,0,0,0,3
vanej001,4,0,1,1,5
isrij001,1,0,1,0,2
ecksd001,99,22,1,3,50
tatuc001,9,1,0,1,10
hould001,3,1,0,0,18
lee-d003,0,0,0,0,1
lee-d002,100,32,2,31,140
nivar001,16,1,2,0,11
delld001,32,12,3,3,60
pearj001,1,0,0,0,0
bondj001,1,0,0,0,2
barar001,33,15,1,3,45
sneli001,4,1,0,0,10
bautj002,55,13,3,13,89
avenb001,29,11,0,7,40
falkb001,0,0,0,0,1
cardj001,5,1,0,1,9
cartc001,6,0,0,0,4
pichh001,0,0,0,0,1
magew001,38,4,2,7,29
nagec001,0,0,0,0,2
waynj001,0,0,0,0,1
munse001,52,10,2,18,62
color001,0,0,0,0,5
timlm001,0,0,0,0,4
abboj002,46,15,1,3,39
barka001,11,2,0,1,7
halaj001,1,0,0,0,1
castv001,98,28,3,22,87
hendb001,2,0,0,0,9
kentj001,92,39,1,22,84
daubb001,25,11,2,6,55
marre001,17,4,2,2,20
ferna001,1,1,0,0,10
ortmd001,28,7,4,6,41
beckr002,52,14,0,8,91
beckr001,0,0,0,0,1
hudst001,1,3,1,1,1
fordb001,76,13,2,6,45
floyc001,66,26,2,18,67
ariaa001,19,9,0,2,28
jensr001,2,2,0,0,1
brazy001,0,0,0,0,1
davik001,0,0,0,0,1
branr001,20,12,2,9,70
bushd001,4,2,0,0,16
lopea002,1,0,0,0,5
deshd001,116,44,5,10,90
figul001,1,1,0,0,2
coolm001,6,6,0,2,17
cleme001,18,2,0,0,27
germj001,4,1,0,0,13
johnc003,2,0,0,0,6
leyrj001,23,2,0,2,27
fullb001,46,9,2,9,31
jodib001,0,0,0,0,2
mattm001,1,0,0,1,1
parrg001,102,22,8,5,90
minez001,0,1,0,0,1
pellk001,3,3,1,1,4
furmj001,2,1,1,0,8
hanst001,2,0,0,0,20
thomc001,5,8,4,7,8
yatet001,1,0,0,0,1
thomc002,47,13,3,7,78
zoske001,0,0,0,0,1
gonzc001,52,15,7,13,71
cabra001,14,2,1,5,21
wellr001,6,3,0,0,7
bainh001,53,13,0,11,50
uribj002,50,19,3,10,62
pinel001,0,0,0,0,2
sancg001,3,2,0,2,3
boonb002,119,36,5,35,128
pierj002,171,29,7,1,42
ruanw001,6,2,1,0,7
jennr001,25,8,2,3,18
faheb001,9,1,1,2,9
oflae001,0,0,0,0,1
mathj001,41,8,0,5,75
mathj002,22,7,0,8,32
mendc002,9,2,0,0,12
polap001,101,30,3,14,42
mirad001,25,13,2,6,36
burrb001,1,0,0,0,1
clemm001,7,2,1,0,26
gintm001,2,1,0,0,5
harmb001,0,1,0,0,1
browe001,18,5,1,3,34
ibanr001,137,34,5,18,84
ventm001,4,1,0,0,1
gardb001,54,7,6,3,42
lopej002,1,0,0,0,1
lopej003,109,45,2,25,69
disag001,12,2,0,1,3
iannc001,45,15,2,16,76
blana001,23,8,1,1,14
beamt002,0,0,0,0,1
pereb001,3,0,0,0,2
hensd001,1,0,0,0,2
cornn001,0,0,0,0,4
lewid001,53,12,1,2,35
mclon001,86,27,2,20,100
nix-j001,41,11,0,12,67
coomr001,23,5,1,4,19
lehrj001,1,1,0,0,8
appik001,1,0,0,0,4
ennij001,1,0,0,0,1
gonzw001,8,5,1,5,13
lopem002,1,0,0,0,0
servs001,1,0,0,0,0
olses001,3,3,0,0,7
meyed002,0,0,0,0,2
meyed003,3,0,0,0,8
madsr001,5,1,0,0,2
harvc001,0,0,0,0,1
bloow001,41,7,2,1,40
carpc002,7,3,0,1,1
godwt001,0,0,0,0,1
dunna001,48,15,1,27,127
canij001,67,21,1,7,63
gobbj001,0,0,0,0,1
hawkl001,0,0,0,0,1
bedae001,2,0,0,0,1
batit001,105,20,1,26,102
casia001,44,7,3,7,36
oleat001,24,10,4,5,31
parrs001,5,2,0,0,19
parim001,0,1,0,0,1
barnj001,10,4,0,0,7
traca001,31,10,1,11,61
mottj001,0,0,0,0,1
romen001,2,0,0,0,5
bergs001,0,1,0,0,1
nen-r001,1,0,0,0,1
logan001,65,18,4,1,88
sador001,1,0,0,0,6
podss001,143,31,8,9,92
greew001,40,15,2,10,72
hancj001,3,0,0,0,12
mclem002,0,0,0,0,4
mclem001,64,16,2,2,74
bardb001,21,3,0,4,22
hendm001,1,1,1,1,1
delaj001,5,2,0,0,30
solea001,2,0,0,0,6
reedj004,32,9,2,3,37
kuroh001,5,1,0,0,11
baezd001,1,0,0,0,0
thurj001,2,19,4,1,1
ellsj001,146,27,10,8,77
rosal001,0,0,0,0,2
stera001,1,1,0,1,4
liefj001,12,4,0,4,39
johnn001,77,21,2,14,61
mujie001,2,0,0,0,2
cruzn001,1,1,0,0,2
cruzn002,69,23,1,33,120
stard001,2,3,0,1,6
procs001,0,0,0,0,3
kochb001,0,0,0,0,1
germf001,0,0,0,0,1
berej002,7,4,1,0,17
kellk001,3,1,0,0,6
garcr001,0,0,0,0,1
martd002,102,19,5,5,78
stanc001,2,1,0,0,3
nievj002,28,6,3,5,46
pie-f001,47,10,3,9,58
callr001,59,17,1,9,80
blant001,7,3,0,1,19
gonzl004,86,26,2,9,67
martl001,0,0,0,0,3
gonzl001,106,46,4,26,68
majev001,1,1,0,0,2
sandf001,2,1,0,0,3
reinc001,1,0,0,0,4
reyec001,1,0,0,0,0
bufod001,93,18,3,15,120
miscp001,2,0,0,0,5
gil-b001,19,5,1,1,34
montm001,89,30,1,16,83
bay-j001,16,7,1,4,29
thomk001,3,3,0,1,13
drist001,0,0,0,0,1
sancr002,0,0,0,0,1
sancr001,79,9,2,1,44
downm001,8,2,0,1,13
dortm001,3,1,0,0,2
wrigd001,0,0,0,0,2
horgj001,1,0,0,0,1
freed001,7,2,0,1,7
cruzl001,15,1,0,0,7
broxj001,1,0,0,0,2
byrdt001,1,0,0,0,1
berna001,1,0,0,0,2
selbb001,3,1,1,2,11
davij004,6,1,0,1,13
davij005,0,0,0,1,1
cruzj003,4,3,1,4,4
cormr001,1,0,0,0,1
sweer001,112,31,3,6,71
bergd002,31,6,1,4,35
browj003,3,1,0,0,5
crour001,1,0,0,0,0
hught001,1,0,0,0,0
myrob001,3,1,0,1,4
ryand001,4,1,0,2,12
reeds001,1,0,0,0,1
jackz001,1,0,0,0,2
nixot001,81,24,6,28,96
tatif001,27,7,1,2,40
gilbs001,1,1,0,1,7
mccrq001,42,5,2,1,34
ramia001,106,33,2,27,100
gomej001,1,1,2,20,6
benia001,1,0,0,0,1
mechg001,1,0,0,0,1
snydk001,0,0,0,0,1
leonj002,12,2,0,2,18
leonj003,15,6,0,6,33
penat002,5,1,7,2,13
penat003,1,0,0,0,2
fossc001,4,0,0,0,16
giraj001,3,15,1,6,5
reimn001,70,19,2,15,77
thorm001,0,0,0,0,1
wellv001,131,52,5,33,80
simor001,81,17,2,16,37
molii001,1,0,0,0,0
cooka002,5,1,1,0,10
turnj001,3,0,0,0,3
alomr001,104,29,2,5,80
cyr-e001,0,0,0,0,1
bensk001,4,2,0,1,11
tavaj001,3,0,0,0,2
sorez001,3,2,0,1,13
browm006,0,1,0,0,1
bragd001,34,5,1,3,38
cataf001,93,35,6,13,68
varij001,69,31,1,25,107
matsh001,126,42,1,16,87
matoo001,1,0,0,0,2
curtc001,62,25,1,8,75
valdm002,15,1,0,1,3
iztuc001,121,23,6,1,72
bardj001,54,13,1,8,55
gorer002,5,0,0,0,13
kiesb001,13,2,1,7,13
berrs001,4,2,0,1,16
abret001,3,14,1,2,2
jimek001,0,0,0,0,2
woodt003,1,0,0,0,0
hitcs001,1,0,0,0,5
cresc001,10,2,1,4,20
vasqj001,0,0,0,0,1
ryalr001,6,7,2,3,21
therr001,143,20,5,7,99
claub001,1,0,0,0,1
torct001,2,1,0,0,4
peren001,62,19,4,1,26
franj005,7,1,0,1,7
franj004,126,32,4,15,95
franj003,10,3,0,0,20
franj002,40,12,2,5,44
franj001,0,0,0,0,1
wagnb001,1,0,0,0,2
knotj001,2,2,0,1,3
shiej001,0,0,0,0,3
shiej002,1,0,0,0,2
forbp001,2,0,0,0,2
ojeda001,3,3,1,2,5
branm003,32,4,0,0,19
farnk001,1,1,0,0,6
osuna002,0,0,0,0,1
stroj002,4,0,1,0,6
gland001,58,6,6,5,30
perer002,0,0,0,0,1
stroj001,0,0,0,0,1
roles001,85,49,1,28,106
churr001,72,28,1,4,58
camme001,0,0,1,0,0
infao001,45,6,1,2,41
bazay001,0,0,0,0,3
hamec001,6,3,0,0,29
koreb001,1,0,0,0,0
fernj001,1,1,0,0,10
vargc001,7,1,0,0,15
navaj001,0,0,0,0,2
walkl001,85,26,7,16,90
chavj001,0,0,0,0,1
johnm001,3,1,1,1,9
johnm002,5,0,0,0,8
johnm003,2,1,1,3,5
devod001,16,3,2,3,32
bellj001,21,1,6,18,38
cromt001,1,0,1,0,1
daigc001,1,2,0,0,7
fukuk001,80,42,5,11,115
bannb001,1,3,0,0,2
bellj002,115,39,1,23,76
escoy001,117,27,2,14,63
cecib001,0,0,0,0,2
portb001,1,4,2,1,5
mulls002,0,0,0,0,1
saitt001,0,0,0,0,1
philp001,11,2,1,1,5
glauk001,0,0,0,0,1
tejer001,1,0,1,0,3
yan-e001,1,0,0,1,0
borbj001,46,4,0,4,28
radkb001,1,0,0,0,1
arror001,2,1,0,0,13
cancr001,9,2,0,1,7
hanir001,57,6,1,3,36
gimec001,11,2,0,3,37
ariaj001,5,1,3,0,3
koskc001,95,29,2,14,114
conrb001,7,1,2,2,14
happj001,3,1,0,0,15
fulta001,2,0,0,0,1
watsm002,2,2,0,0,5
pench001,119,26,5,25,112
zobrb001,100,28,7,27,109
pattt001,1,0,0,0,1
print001,8,2,1,2,7
denoc001,6,3,0,1,9
huntt001,94,31,4,26,106
rivej001,30,14,1,7,27
petig001,7,1,0,0,8
carrh001,0,0,0,0,7
padiv001,4,1,1,0,34
bakes002,1,0,0,0,1
schem001,10,2,0,0,17
venaw001,50,15,2,12,90
ramoc001,0,0,0,0,2
milld002,60,19,1,9,92
perct001,0,0,0,0,4
cirij001,45,11,2,2,33
leshb001,2,1,1,0,15
perey001,0,0,0,0,1
mornj001,17,4,1,4,30
nathj001,2,2,0,2,1
blanh001,21,8,1,1,23
germe001,1,4,6,4,1
bushh001,59,9,1,1,61
steib002,0,0,0,0,2
sandj001,12,10,1,6,52
guerv001,82,20,3,25,53
balec001,1,0,0,0,2
butlb002,14,3,1,1,13
powed002,2,0,0,0,0
colvt001,3,0,0,0,5
crowt001,31,9,3,1,40
delgc001,93,39,1,42,137
brayb001,0,0,0,0,1
outmj001,0,0,0,0,1
weisw001,47,6,2,0,36
vizcj001,35,7,3,3,24
yound001,101,36,7,29,138
yound003,84,17,2,12,92
yound004,78,16,2,7,92
fryej001,81,19,1,1,60
philk001,3,3,0,0,4
hamij003,66,19,2,10,80
hamij002,5,1,0,0,3
cofft001,0,0,0,0,2
gil-j001,15,2,1,0,34
chenb001,1,1,0,0,20
astae001,3,0,0,0,12
petta002,0,0,0,0,2
hoppn001,86,14,2,1,34
oswar001,6,1,0,1,16
croze001,1,2,0,2,19
hernm002,1,4,1,1,1
dobbg001,29,7,4,5,29
harrl001,25,3,4,1,21
abbok002,21,7,1,6,53
brunj001,1,0,0,0,0
hubbt001,3,1,2,1,3
bernd001,0,0,0,0,1
carum001,2,0,0,0,2
staut001,4,1,0,0,13
rasmc001,84,23,2,16,98
ramie002,1,1,0,0,3
scotl001,66,26,1,25,106
bubej001,2,0,0,0,4
lombg001,7,1,3,1,6
leitm001,1,0,0,0,4
hensm001,0,0,0,0,1
niekl001,1,1,3,12,1
halts001,62,6,2,12,79
alled001,4,2,0,2,12
biddr001,0,0,0,0,1
sadld001,18,5,2,1,34
andrs001,26,5,0,14,62
lowem001,95,27,1,32,84
lowem002,0,0,0,0,1
jonea003,99,25,3,19,96
jonea002,104,28,2,36,128
monrc001,66,20,1,23,92
velag002,1,0,0,0,0
doumr001,50,16,2,10,49
snydc002,28,7,1,6,48
rodrs002,3,8,1,2,7
wrigd002,128,40,3,10,143
kendk001,2,1,0,0,5
offej001,92,14,3,9,71
canib001,3,1,0,0,6
coloj001,0,0,0,0,1
bailj001,8,3,2,3,21
everc001,100,27,3,28,85
dreid001,1,1,0,3,9
powel001,18,7,0,7,37
brocd001,1,0,0,0,1
mottc001,2,1,0,1,4
garae001,22,7,0,1,12
milla001,0,0,0,0,2
kinkm001,23,7,0,5,39
rodrg001,1,6,0,1,1
bourj001,7,1,0,1,7
milla002,2,0,0,0,8
johnc002,43,20,0,20,85
robed001,88,6,5,2,41
encam001,14,2,0,0,14
duncc001,0,0,0,0,1
duncc002,44,15,2,5,68
dye-j001,30,6,2,4,42
beckj002,5,2,0,1,14
clart002,32,14,1,16,74
mendl001,0,0,0,0,1
garkr001,70,15,1,13,52
olivo001,1,2,0,1,10
tankd001,2,1,0,1,4
vidrj001,118,36,2,15,55
victs001,9,2,13,10,17
haegc001,1,0,0,0,4
cinta001,104,28,6,13,35
nunea001,62,8,7,4,53
wilsb001,0,0,0,0,1
wilsb002,1,1,0,0,1
romej001,0,1,0,0,1
bergw001,6,0,0,0,11
limaj001,1,2,0,0,17
kaplg001,45,13,1,4,43
ascaj001,0,0,0,0,1
franb001,60,30,1,15,83
metct001,25,12,1,5,41
browk004,1,3,1,4,5
takak001,0,0,0,0,2
reddt001,7,3,0,0,19
housj001,1,2,0,3,11
hockd001,30,10,2,3,39
colia001,1,0,0,0,1
wiggt001,102,37,6,11,125
canna001,1,0,0,1,2
macha001,10,5,1,0,6
harnp001,5,2,0,1,14
reedk001,1,0,0,0,2
pujoa001,121,51,1,43,67
komis001,0,0,0,0,1
tronr001,1,0,0,0,5
agbab001,68,20,1,15,71
smitb004,5,1,0,0,5
mahop001,1,1,0,0,2
walkp001,0,0,0,0,1
keara001,55,13,2,15,69
restm001,11,3,2,3,12
pagnm001,1,0,0,0,0
parkc002,9,4,0,2,16
wadec001,0,0,0,0,1
durrt001,3,1,3,2,3
lindr001,0,1,0,0,1
larka001,0,0,0,0,1
mohrd001,60,22,3,10,108
bakej002,75,26,0,9,89
reyej001,68,12,4,5,37
colob001,1,0,0,0,3
lorem001,153,28,4,13,64
reyej003,1,2,0,0,7
reyej002,1,0,0,0,3
murtm001,7,5,2,1,14
