player,singles,doubles,triples,homeruns,strikes
ramir001,146,24,4,10,55
brohj101,43,7,1,2,14
madde101,90,16,1,4,54
millk002,5,3,0,0,13
millk001,13,1,1,1,10
sulag101,20,3,1,1,13
trama001,83,34,3,9,53
husoj001,13,2,0,0,3
smitk102,12,1,0,1,13
orosj001,2,0,0,0,4
lercr001,2,2,0,0,2
falcp001,7,1,0,1,25
mullr001,68,25,1,4,57
sorrp001,5,0,0,0,4
younm002,74,22,1,28,1
younm001,0,0,0,0,2
fires001,1,0,0,0,4
sextj101,29,4,0,2,25
sotom001,11,4,1,1,25
frant001,52,3,1,2,11
blauj001,12,3,1,2,12
drumt001,0,0,0,0,1
vande001,0,0,0,0,1
brusw001,1,0,0,0,2
whisl101,21,7,2,4,34
jackm001,2,0,0,0,3
pateb101,8,2,0,0,7
sheel001,62,8,1,17,54
quisd001,1,0,0,0,1
mcgrf001,1,35,4,34,2
huppd001,1,0,0,0,7
holms101,2,0,0,0,3
lee-b101,8,1,0,1,12
frazg001,2,0,0,0,4
presj001,98,35,1,28,101
aloms001,3,1,0,1,1
smitd003,90,20,6,9,51
smitd001,1,0,0,0,2
fielb001,11,1,1,1,6
altap001,1,0,0,0,0
valld001,11,1,2,5,17
mumpj001,111,24,10,9,74
washu001,115,19,3,10,51
cey-r001,102,23,1,24,103
benea001,5,0,0,1,12
penaa001,3,3,0,1,6
baked002,154,19,1,23,73
baked001,5,1,1,0,9
nolte001,3,0,0,0,1
borgg101,16,2,0,2,10
romik001,4,2,1,1,4
hayeb101,3,1,0,0,4
reync001,25,2,3,1,11
trilm001,128,24,1,7,63
harrb101,43,6,0,1,24
smitl002,144,35,8,8,81
smitl001,2,0,0,1,9
armsm001,1,0,0,0,2
oberk001,117,22,5,2,34
allaa001,57,7,3,1,38
grifk002,85,23,0,16,83
grifk001,101,23,2,12,63
huntr001,3,0,0,2,7
waltg001,2,1,0,0,4
evanb101,5,3,2,1,6
brocg001,1,1,1,21,5
hodgp101,7,0,1,1,12
tellt001,2,0,0,0,5
cashd101,85,14,2,1,29
matur101,6,0,0,0,26
bielm001,3,0,0,0,5
housp001,74,11,5,9,83
karkr001,14,7,2,4,38
dybzj001,50,6,2,1,29
littd101,7,1,0,0,9
luzig001,125,37,1,18,122
innij001,0,0,0,0,1
unsed101,23,6,4,0,2
espia001,14,2,1,0,10
deerr001,18,5,1,8,71
skinj001,11,4,1,1,13
mosel001,90,20,9,9,109
turns001,6,0,0,0,9
suttb001,1,0,0,0,1
varge001,3,1,0,0,2
pedes001,0,0,0,0,2
freem001,3,0,0,0,3
younr001,156,46,12,29,68
johnw001,13,3,2,1,5
santn001,44,20,2,8,81
khals001,68,14,3,2,61
montw101,9,1,4,6,6
moskp101,1,1,0,0,3
stubf001,2,11,1,23,3
waitr001,0,0,0,0,1
willd001,0,1,0,0,1
sierc001,0,0,0,0,4
chama001,10,1,0,1,2
lombp001,5,3,0,2,7
carls001,19,4,2,2,13
woodm001,23,1,1,1,4
niekj001,6,2,0,0,32
deshj001,2,0,0,0,32
blaid101,1,0,0,0,2
allen001,2,2,1,0,2
soloe101,2,2,0,0,7
wilsc001,1,0,0,0,2
kinnd101,2,0,0,0,7
reynr001,84,15,7,3,57
reynr002,7,2,0,3,1
koosj001,4,0,0,0,9
bevak001,25,9,1,3,24
mathg001,2,1,0,0,19
sharm001,15,1,1,0,12
pulec001,6,1,0,1,18
cotth001,16,1,1,1,12
milld101,1,0,0,0,0
perep001,1,2,1,0,6
sinam001,9,2,1,1,11
nocep001,27,9,2,3,52
littl101,0,0,0,0,7
sampb001,71,14,2,10,35
mulht001,1,1,0,0,8
sassm001,27,11,1,1,10
oquej001,41,4,1,7,20
mcdor001,2,1,0,0,7
kearb001,10,3,1,6,13
moraj101,28,2,2,4,8
wrigr001,0,1,0,0,2
guerp001,130,27,5,32,94
ownbr001,3,0,0,0,4
dewij001,1,1,0,1,12
quinr001,52,16,1,2,57
ashba001,75,14,2,12,58
thomr002,0,0,0,0,1
hannp101,1,1,1,0,5
concd001,143,25,4,5,75
thomr001,3,0,0,0,4
morek001,107,17,2,15,77
tolmt001,4,2,0,1,3
terrs001,1,1,0,2,1
shepr001,2,2,0,2,12
jennd001,16,6,0,1,29
jimeh001,50,11,1,0,36
blowm001,10,0,0,0,13
lowrd001,44,4,0,3,21
newmj001,39,11,1,6,49
hamid001,16,4,0,1,9
folem001,4,5,0,4,4
pinil001,58,17,1,6,21
hendg001,115,20,5,19,85
howam101,6,1,0,1,7
roofg101,5,2,0,0,4
ripkc001,101,32,5,28,99
sanca001,1,1,2,2,4
mormr001,32,5,0,4,38
eichm001,0,0,0,0,1
chaph101,8,2,0,0,10
siskd001,2,0,0,0,7
darlr001,9,4,2,2,26
wockj001,41,9,2,8,24
ricej001,126,24,5,24,99
ciasd101,5,1,0,0,4
samuj001,126,31,13,19,143
lacyl001,102,16,3,5,61
staur001,43,9,2,3,11
robij001,2,0,0,1,9
schaj001,2,0,0,0,2
infaa001,3,0,0,0,4
dorab001,27,3,6,14,12
adamr001,2,3,1,2,2
lacof001,1,1,0,0,3
lynnf001,84,38,1,21,75
pendt001,141,16,3,5,80
trabj001,34,7,0,13,31
fletd001,3,0,0,1,0
grimr101,1,1,0,0,4
howea001,76,15,1,5,48
teuft001,84,24,3,10,72
desaj001,3,2,0,2,2
leslb001,1,0,0,0,0
chilr001,1,0,0,0,2
burrr001,4,1,0,0,10
marts101,3,2,0,0,19
forst001,2,1,0,0,1
beatb001,1,0,0,0,0
seamk101,0,0,0,0,1
flets001,4,8,1,2,5
palmd001,1,2,0,1,8
palmd002,0,3,0,0,12
frymw101,2,0,0,0,1
randl101,7,2,6,5,4
brizt001,0,0,0,0,2
mcclb001,1,0,0,0,1
niedt001,1,0,0,0,3
lopea001,0,0,0,0,6
jackc001,13,5,1,1,16
smitp001,5,1,1,0,11
pevem001,7,1,1,0,8
martc001,84,28,1,21,83
martc002,11,1,0,5,12
roysw101,0,0,0,0,2
jimeg001,1,0,0,0,6
nelsr002,1,1,1,1,4
nelsr001,2,13,3,1,1
fielc001,17,4,1,4,16
quinc001,3,5,0,0,3
breif001,8,1,0,0,14
masor001,1,0,0,0,5
lusas001,3,4,1,1,4
jackg101,1,0,0,0,7
cruzj001,128,27,2,9,75
cruzj002,110,22,5,8,75
perrg101,11,2,0,1,10
alomr001,118,24,6,9,84
tunnl001,3,0,1,0,3
moraa101,2,0,0,0,1
nichr001,51,16,1,7,28
sands001,4,3,0,1,21
duesh101,0,0,0,0,2
malej101,37,9,3,4,36
reyeg001,1,2,0,0,1
worrt001,1,0,1,0,1
steib001,36,8,1,1,26
faedl001,51,8,1,3,23
tapak001,0,0,0,0,1
rajsg001,29,8,3,2,41
wilsg001,74,15,1,12,55
tianl101,2,2,0,0,3
hernm001,0,0,0,0,2
bibbj001,10,3,0,1,33
gwync001,2,4,1,0,2
bandc001,31,6,1,3,32
tibbj001,7,1,0,0,33
otisa001,107,25,3,11,69
coned001,12,3,0,0,14
crair001,13,2,1,3,6
smitg001,2,0,0,0,0
starw101,11,4,1,3,25
armat001,91,19,2,28,133
varsg001,17,3,2,0,7
barns001,3,1,0,1,4
penab001,6,2,0,1,6
gullb001,7,3,0,1,24
maddg002,4,3,0,0,3
maddg001,82,27,2,8,36
backw001,61,13,2,3,50
marzj001,3,1,0,1,3
jackr002,39,6,3,2,13
whitd101,19,3,0,0,21
watsb001,22,6,1,5,21
moreo001,133,18,9,3,123
rearj001,1,1,0,0,8
shirb001,8,0,0,0,13
terrw001,2,2,0,3,2
smitk101,3,1,0,0,2
bonnb001,97,26,3,6,56
shipd001,0,0,0,0,3
andea001,0,1,0,0,1
chril101,4,2,0,1,37
bakec101,2,1,3,0,4
greet001,1,0,0,0,3
gregt001,8,4,0,1,6
sundj001,83,22,5,10,63
johng101,3,3,0,0,4
rivem001,13,1,1,1,7
dernb001,79,10,2,4,74
guilo001,110,21,9,1,41
ballj001,1,0,0,0,6
robea001,19,5,1,2,19
gedmr001,50,17,2,4,37
speic001,103,26,4,7,69
vizqo001,77,7,3,1,41
grism001,20,2,0,1,21
bargg001,1,0,0,0,2
honer001,4,1,0,0,7
danik001,42,10,4,6,31
edent001,0,0,0,0,3
vukog001,68,18,2,6,49
dried001,112,25,1,17,68
portd001,66,18,5,12,69
gambo001,55,21,2,18,49
ashft001,4,1,1,0,3
remyj001,154,22,3,0,79
sebrb001,5,1,0,0,5
branj001,1,0,0,0,8
stans001,1,0,0,0,3
jonel001,28,3,1,1,14
terrj101,1,0,0,0,0
ripla101,6,0,1,0,10
halld001,1,0,0,0,3
hughk001,14,4,2,2,28
freel001,0,0,0,0,2
dawsa001,145,37,7,23,98
browd001,5,9,1,1,2
simmt001,96,29,2,23,46
duceb001,15,4,1,1,8
lisir101,5,0,0,0,0
roeng001,61,25,1,21,73
curtj001,12,1,1,0,15
sullm001,2,2,0,2,2
clarw001,89,27,2,11,85
fishb001,1,1,0,2,24
gardm001,1,0,0,0,4
borbp101,2,0,0,0,2
poqut101,9,1,0,0,5
tartd001,12,7,1,1,14
grayl101,7,1,0,1,5
dodsp001,2,2,1,1,3
merco001,1,1,1,1,6
langm001,10,2,0,0,27
simpj101,67,16,4,2,56
lakes001,15,2,1,1,22
conco001,41,9,1,2,18
auerr101,9,1,1,1,5
murpr001,2,0,0,0,1
shies001,2,0,0,0,6
kilgp001,3,0,0,0,12
bowal001,111,15,7,2,42
rileg001,1,0,0,0,6
boyld101,0,0,0,0,3
hoilc001,0,1,0,0,3
tettm001,40,12,1,3,60
hawka001,7,1,0,0,8
sherp001,35,9,2,3,40
hebnr001,55,8,7,10,27
mccod101,1,0,0,0,1
veryt001,17,2,0,2,4
wathj001,117,11,3,3,47
harrv101,14,4,1,1,14
garcd001,151,32,3,5,48
carts001,0,1,0,1,5
davit001,1,0,0,0,4
bilad001,17,5,0,1,15
sutcr001,4,2,1,1,5
perrg001,44,5,2,3,29
willr001,3,14,2,4,4
rivel001,24,11,1,4,35
wille001,1,8,0,3,3
cruzv101,1,0,0,0,3
kingd001,66,9,1,37,158
jorgt001,3,1,0,0,5
milne001,86,23,5,4,42
calvm001,0,0,0,0,6
sadem101,33,4,1,1,20
lowej001,66,16,2,24,59
stclr001,3,0,0,0,3
bateb001,3,0,0,0,1
bernt001,140,25,9,11,102
cardj101,22,3,0,0,9
thurg001,11,1,1,0,20
paglm001,59,16,2,19,89
buckb001,167,34,5,15,31
milll001,2,0,0,0,2
hennm001,1,0,0,0,1
roenr001,31,9,1,1,33
haust101,1,0,0,0,1
jacob001,125,26,3,20,129
daugj001,27,4,2,1,24
jords001,1,0,0,0,3
babis101,39,1,3,0,13
jorgm001,25,6,2,2,24
reynh001,12,3,1,1,15
pettj101,7,1,1,1,4
cartg001,108,32,1,29,65
rungp001,19,3,1,1,19
thomg001,74,29,1,39,143
beckj001,1,0,0,0,4
thoms001,22,5,1,2,4
ryalm001,1,3,0,2,4
stewd001,6,1,1,0,14
simmn001,39,11,1,10,43
garbg001,3,0,0,0,7
molib101,15,1,4,1,6
patef101,54,10,5,5,29
davim001,1,1,1,1,5
roges001,11,1,1,0,32
kuipd001,57,9,1,0,26
davim002,27,4,1,1,8
wilst002,2,0,0,0,2
wilst001,1,1,0,0,0
brunt001,79,30,1,20,103
clard001,13,1,1,3,14
brows101,0,0,0,0,1
yoste001,17,6,3,1,22
smitk001,0,0,0,0,2
bonnb101,11,3,1,0,13
sosae101,1,0,0,0,6
metzr101,2,0,0,0,2
biggc001,18,6,1,3,29
garck001,11,5,1,1,15
larkg001,100,30,2,8,60
schud001,1,0,0,0,3
bellg001,116,28,6,28,96
dwyej001,32,4,3,6,24
grayg101,47,14,2,7,62
reved101,40,11,1,8,53
vuckp001,7,6,0,0,13
lathb001,1,0,0,0,0
baird001,1,1,0,1,3
galvb001,0,0,0,0,1
hills001,2,0,0,0,6
hougc001,1,0,0,0,1
myerr001,1,1,0,0,2
yastc101,90,22,1,16,50
cruzt001,86,20,2,16,96
mccar001,1,0,0,0,1
folit001,104,14,2,3,24
pagek101,3,0,2,1,11
stanp001,52,7,1,4,45
torrr101,12,0,0,0,8
ruizc101,5,2,1,0,7
dadep101,11,0,0,0,10
greed001,40,7,1,2,31
bathb001,16,3,0,5,21
gonzo101,17,0,0,0,8
hortw101,61,10,1,8,71
boted001,2,0,0,0,5
abnes001,15,3,1,2,20
coopg101,0,0,0,0,1
meulh001,5,0,0,0,8
benzt001,69,29,1,13,82
chald101,34,10,1,1,27
wilss001,1,0,0,0,3
davie001,18,3,3,8,39
garcl001,5,1,0,1,5
gallm001,10,5,1,1,17
citar001,1,0,0,0,2
scotm001,4,4,0,1,21
yeags001,42,5,2,2,28
mcgrt002,16,4,0,1,31
mcgrt001,2,0,0,0,2
moorb002,2,0,0,0,4
geroc101,19,6,3,4,18
dopsj001,1,1,0,0,3
klutm101,21,8,0,4,18
harkm001,1,0,0,0,5
niemr001,2,0,0,0,2
joner101,4,0,0,0,10
gonzr001,3,1,1,2,7
brumg001,15,4,0,1,12
almob001,64,10,4,4,51
stabg101,0,0,0,0,2
sanco001,8,1,1,0,6
lombs001,19,4,1,8,7
dunss001,50,12,4,4,42
garcd101,3,0,0,0,2
johnr005,1,0,0,0,6
johnr004,7,0,1,0,3
johnr001,7,5,0,5,4
johnr003,5,2,0,1,6
johnr002,2,2,0,0,3
colev001,145,20,10,1,119
valef001,15,2,1,1,16
bragg001,38,8,2,4,47
moorj101,26,4,1,1,11
leggg001,9,1,0,0,3
bockr001,1,0,0,0,1
hagek001,0,0,0,0,4
keedp001,1,1,0,1,5
ruffb001,3,1,0,0,33
alexm101,4,1,0,0,1
willm002,0,0,0,1,1
jackd001,11,3,0,0,46
lyles101,3,0,0,0,1
jackd002,2,11,3,6,3
cox-j101,34,3,0,0,25
milnj101,6,2,0,2,5
mizej001,6,4,1,1,10
aldrj001,0,0,0,0,1
wardc002,0,0,0,0,1
perkb001,86,10,4,2,22
gileb001,23,5,0,3,30
andeb001,54,13,4,1,75
scheb001,2,0,0,0,2
pastf001,7,2,0,1,17
lyonb001,14,3,1,0,13
lyonb002,15,7,1,3,3
hernl001,132,21,13,23,97
reitk101,110,33,1,8,4
hernl002,1,2,1,1,2
hraba101,1,0,0,0,1
brenw001,0,0,0,0,1
hillm001,19,2,1,3,14
burkt001,1,0,0,0,5
hubbg001,124,25,1,9,75
elstk001,7,1,1,9,8
caldi001,36,16,4,8,47
morej101,5,2,1,2,12
dorsb001,1,1,0,1,5
larsd101,3,1,0,0,2
moned101,47,14,3,16,42
dayeb001,5,4,1,1,6
gagng001,47,15,3,2,60
oglib001,92,22,1,34,81
forsk001,15,3,0,0,33
avilr101,25,6,0,2,12
raded101,31,11,0,3,13
sweer101,61,6,1,4,27
gottj001,7,2,0,3,30
lansc001,103,28,4,11,49
spikc101,9,1,0,0,18
macks001,27,3,3,4,21
whitl001,131,22,8,15,65
fiskc001,96,17,3,14,62
chris001,2,1,0,1,1
dunbt001,18,4,0,1,9
brewm001,3,1,0,0,6
sherd101,1,0,0,0,1
newma001,4,1,2,1,4
rabbj001,14,1,1,3,1
linar001,53,7,1,2,32
tejaw001,5,1,0,0,10
downb001,111,37,2,28,63
wilkd001,0,0,0,0,1
huffm001,5,1,0,1,7
kellp101,44,10,1,3,56
pujol001,24,6,2,4,41
parrl002,86,15,3,17,85
bumba001,124,20,4,5,81
irelt101,1,0,0,0,2
waltd101,2,0,0,0,5
thomg101,20,3,0,1,27
bayld001,115,24,1,24,73
wagnm001,41,4,1,1,32
romoe101,1,2,0,1,2
picoj001,7,0,0,0,11
snydc001,74,21,1,24,125
johnc001,48,10,1,7,44
lacom001,6,1,0,2,8
schmd101,7,1,0,2,19
brenb001,47,4,1,4,27
bretg001,139,32,9,21,55
wethj001,7,2,1,1,6
reimk001,3,0,0,1,6
paynm001,0,0,0,0,1
magrt001,0,0,0,0,4
burrj001,58,13,2,16,63
valdj101,4,1,0,1,7
roysj001,67,13,2,2,37
madis001,5,2,0,1,3
stonj001,68,4,3,3,51
hassr001,69,19,4,5,38
normd101,9,3,1,2,21
rosed101,24,3,0,2,21
rawls001,9,1,1,0,21
bainh001,112,30,8,25,97
puhlt001,123,17,9,8,54
uribj001,91,20,4,3,58
gerhk001,14,2,1,1,18
boonb001,100,17,1,7,38
hoslt101,1,0,0,1,5
wilsw001,165,19,15,3,83
longb001,0,0,0,0,2
edwad101,7,2,1,1,15
dauer001,134,24,2,8,44
branm101,2,0,0,0,3
leact001,1,1,0,0,5
broot001,69,15,3,9,66
ortij001,2,1,1,1,3
brilg001,7,2,4,1,6
pricj001,1,1,0,0,1
bellk101,2,1,2,1,2
macks101,4,2,0,0,4
culmw101,2,0,0,0,4
nordw101,49,6,4,1,25
upshw001,117,25,7,21,102
buecs001,38,7,3,6,41
hoffg002,1,1,0,0,4
clayd001,0,0,0,0,2
hoffg001,71,23,2,7,72
meyed001,82,17,3,8,37
carpc001,2,0,0,0,3
melvb001,14,4,1,5,23
weisw001,91,17,3,3,59
ellir101,2,3,0,0,13
parsc001,2,1,0,1,1
machm101,0,0,0,0,1
willb101,90,18,4,6,77
batik001,2,0,0,0,5
joner004,23,6,1,8,15
vonod001,1,0,0,0,3
hends001,45,12,4,2,69
joner001,2,1,2,0,4
joner002,108,20,2,12,101
joner003,5,2,0,0,8
wortc001,13,2,0,2,26
philt001,15,2,2,4,29
vosbe001,0,0,0,0,1
powet001,3,1,0,1,5
litts001,1,1,0,0,1
galer001,6,1,0,1,34
munns101,0,0,1,0,0
davia001,1,2,0,1,2
davia002,127,34,1,18,73
lapod001,4,1,0,0,18
bondb101,35,5,3,5,74
combp001,1,1,0,0,4
mclem001,45,11,2,2,2
johnr101,40,10,0,10,46
wardg001,98,33,7,28,107
harpb001,6,1,1,2,4
lirin001,69,6,2,3,40
boslt001,8,1,3,2,9
alicl001,52,11,4,1,34
reedj003,79,23,1,1,24
reedj001,2,6,1,2,3
stodb001,0,0,0,0,1
cowea001,95,39,8,20,84
thomr003,134,27,3,7,122
garvs001,144,35,1,16,92
laveg001,1,1,0,0,4
boser101,3,7,1,4,1
bullb101,27,7,0,1,17
berej001,2,0,0,0,1
hereu001,0,0,0,0,1
martd001,1,2,0,0,15
martd002,15,1,1,1,22
omalt001,69,12,4,2,41
sangm101,10,3,0,0,1
leipd001,1,0,0,0,1
sandr001,152,33,5,7,99
merum001,16,1,0,1,15
solaj001,1,0,0,0,1
mcgll101,6,4,0,0,8
baked101,5,1,0,0,3
pruir101,1,1,0,2,1
scond001,2,6,1,2,1
feldm001,13,1,4,1,6
browt001,14,2,1,0,29
hatcm001,51,13,2,3,28
diazc001,0,0,0,0,2
redug001,14,3,2,1,22
lemkm001,9,4,1,2,5
glyne001,0,0,0,0,2
boget101,11,2,1,1,8
hazed101,0,0,0,0,4
magad001,8,15,3,1,2
gladd001,95,16,8,7,80
clanj001,5,1,0,0,14
pedra001,18,5,1,1,19
smalr001,94,15,2,20,109
ramod001,2,2,2,1,2
davij001,86,20,2,12,95
browj001,9,2,2,1,4
bergd001,28,3,1,4,12
mitcj001,3,1,0,0,1
assep001,0,1,0,0,3
kraej001,0,0,0,0,1
costj001,0,0,0,0,3
carer001,139,25,5,3,51
murrd001,0,0,0,0,1
cabee001,100,17,3,2,50
aikew001,88,30,1,17,72
heskj001,4,0,0,0,31
robid001,17,5,0,2,24
hernk001,172,33,6,7,79
tempg001,115,25,8,6,88
starm001,1,0,0,0,0
romov101,1,0,0,0,1
corrv101,8,1,0,0,2
birdd101,7,1,0,0,21
hudsc001,8,3,0,0,18
bealb101,1,0,0,0,1
matav001,1,5,0,1,12
fiscm001,67,12,1,1,39
penat001,112,28,4,11,60
desto001,5,1,0,1,17
gibsk001,53,16,2,8,44
giraj001,33,10,0,1,27
riveb101,1,7,0,3,2
mejis101,24,5,1,1,13
scuds001,4,0,0,0,13
aingd101,21,6,1,0,31
nahob001,12,5,1,4,10
browm004,2,1,0,0,3
berrg001,31,4,0,2,32
motam101,3,0,0,0,0
browm002,73,27,3,9,50
burns101,0,0,0,0,1
kernj001,0,0,0,0,5
gereb001,2,5,1,9,3
saboc001,115,40,2,11,56
puckk001,158,29,13,4,91
barrj101,7,1,0,0,7
barrj102,3,0,0,0,4
friap101,50,6,1,0,23
higgm001,1,0,0,0,6
hernt001,1,0,0,0,0
woodt001,37,4,1,3,35
pacej001,1,1,0,0,7
franj002,8,1,4,6,4
franj001,2,0,0,0,2
bjorg101,13,4,0,2,29
calhj001,0,0,0,0,2
brads001,5,2,1,5,5
branm001,15,3,2,3,24
ontis001,0,1,0,0,2
bailm001,73,14,1,10,73
froht001,0,0,0,0,1
winnj001,1,1,0,0,8
gomer001,7,1,0,0,3
meied001,21,6,1,1,15
tenag101,18,9,1,7,33
iviem101,40,12,1,14,55
vegaj101,42,6,0,5,19
shelj001,7,3,2,1,5
fundm001,12,7,1,2,13
dyerd101,17,1,0,4,35
suttd001,11,0,0,0,26
walkl001,9,0,0,0,13
gaffb001,1,0,0,0,4
vailm001,34,10,1,4,35
cools001,11,1,0,2,12
kunkj001,1,2,3,1,3
halie101,1,0,0,0,2
lentj101,34,8,1,1,35
shead001,1,1,0,1,2
lilld001,11,1,0,0,12
edelj101,1,0,0,0,3
kittr001,4,2,3,1,12
murcb101,23,6,1,7,15
granm001,1,0,0,0,1
whitt001,76,16,2,4,48
sauvr001,1,0,0,0,1
heatn001,3,2,0,0,6
jackk001,2,2,0,0,4
ramsm002,23,4,2,0,34
grosw001,92,14,3,9,54
kravk101,1,0,0,0,1
moord001,2,1,0,0,1
orsuj001,102,14,6,2,33
print001,12,2,0,1,15
hinzt001,1,9,3,3,6
jamed001,10,1,5,1,6
parrl001,95,19,2,32,107
crowd101,0,0,0,0,3
dravd001,4,1,1,1,3
milld001,13,2,1,2,10
beanb002,1,4,1,0,2
kellp102,2,0,0,0,4
scotr101,14,13,13,0,6
jackr003,2,0,1,0,4
garrs001,1,1,2,1,4
jackr001,97,17,1,39,162
birtt001,0,0,0,1,2
hamma001,5,1,0,0,15
wronr001,22,2,1,2,1
ritcw001,1,0,0,0,1
lancl001,1,1,0,0,12
nelsj101,20,3,0,1,14
hernp101,0,0,0,0,4
tollw001,9,1,5,1,14
butlb001,50,2,14,5,39
gural001,0,0,0,0,4
powed001,0,3,0,0,2
dejei001,109,21,5,3,79
howes001,1,0,0,0,3
rosal101,0,0,0,0,1
noboj001,4,2,1,0,2
vizcj001,2,0,0,0,1
engld001,31,7,2,4,23
leart001,2,3,0,1,2
hamij001,23,5,2,5,43
gonzd101,1,0,0,0,1
scurr001,4,0,1,0,8
nichc001,8,1,0,0,4
mcrek001,92,24,4,15,83
harrl001,17,1,1,3,4
offir101,67,1,4,6,1
smito001,110,24,1,2,38
bluev001,4,1,0,1,34
daylk001,5,0,0,0,9
rowlm101,1,0,0,0,0
felij001,85,14,8,9,105
grubj001,71,13,3,3,40
skubb101,2,2,1,0,7
tracj101,22,3,3,3,38
cabrf001,2,3,0,0,6
steaj001,80,25,3,4,42
comsk001,0,0,0,0,1
rilee001,106,12,7,5,55
mannk001,3,2,0,0,6
shirs101,1,0,0,0,0
woodg001,50,15,1,4,49
bellt001,1,0,0,0,1
oberm001,8,2,1,1,13
richm001,88,10,1,3,45
merir001,1,0,0,0,1
belam101,12,1,3,1,10
bassr101,15,2,1,2,11
showe001,6,2,0,1,14
howek001,5,2,0,0,2
wehrd001,0,0,0,0,1
grahd101,54,7,1,15,41
castc001,20,4,1,2,17
krenw001,53,6,1,2,24
white001,6,3,0,0,21
ander001,1,0,0,0,4
mannr001,143,18,2,8,69
burlr001,8,1,2,8,4
murrr101,30,8,2,4,48
shinr001,6,1,0,0,9
bedrs001,1,0,0,0,6
mcknj001,4,0,0,0,1
gricb001,89,28,5,19,118
tamaj101,10,3,0,1,5
turnj101,45,3,0,8,39
nixoo001,34,4,1,3,27
marsm001,17,3,2,5,23
ortoj001,6,1,0,0,17
heind001,0,0,0,0,3
cromw101,102,24,3,14,62
smitb001,14,1,0,1,1
smitb002,1,0,0,0,1
randw001,128,21,4,3,36
hilld001,103,13,2,3,43
waltr101,2,1,0,2,1
walkd001,48,10,1,5,63
horns001,7,2,0,2,20
allek101,10,3,0,0,3
corem101,7,2,0,1,7
braus001,14,4,1,1,12
noled001,4,3,0,0,35
matul001,2,1,3,5,10
