player,singles,doubles,triples,homeruns,strikes
browj002,4,1,2,1,10
bergd001,31,10,1,7,42
crour001,1,0,0,0,1
assep001,1,0,0,0,1
reeds001,1,0,0,0,1
bredb001,46,11,1,3,39
nixot001,6,1,5,15,3
tatif001,43,9,4,8,42
heskj001,0,0,0,0,1
mccrq001,93,11,1,3,1
batcr001,0,0,0,0,1
hernk001,23,2,0,1,17
tempg001,50,10,2,3,39
starm001,3,1,0,0,6
lankf001,0,0,0,0,1
benia001,0,0,0,0,2
tatir001,0,0,0,0,3
youna001,2,1,0,0,4
leonj001,98,20,0,10,98
kirbw001,30,10,2,1,33
penat001,51,15,2,5,46
desto001,19,4,3,5,32
gibsk001,36,12,2,9,62
giraj001,100,17,2,8,78
scuds001,2,0,0,1,11
wellv001,20,5,0,1,19
simor001,5,1,0,5,2
molii001,17,3,1,3,17
alomr001,115,24,7,13,46
bensk001,9,3,0,0,25
farmh001,2,0,0,0,1
tavaj002,50,6,2,2,29
browm005,1,0,0,0,3
browm004,3,0,0,0,7
berrg001,121,24,3,22,101
bragd001,28,5,1,3,39
ingrg001,9,2,0,3,9
varij001,1,13,2,7,45
gereb001,25,3,0,2,31
clarp001,17,3,0,2,18
curtc001,106,29,3,21,94
valdm002,21,7,0,1,39
dunns001,3,5,0,0,3
brewr001,1,8,0,2,5
mattd001,92,32,2,7,35
berrs001,68,22,1,14,56
akerd001,1,0,0,0,3
woodt002,3,1,0,1,11
woodt001,14,2,0,1,14
wolcb001,2,0,0,0,1
cases001,3,21,1,7,2
peren001,67,13,10,5,46
moorm002,0,1,0,0,1
franj002,168,27,3,15,84
franj001,0,0,0,0,1
wagnb001,1,0,0,0,2
novor001,1,0,0,0,2
forbp001,1,0,0,0,0
brads001,32,8,0,1,21
clemp001,0,0,0,0,1
farnk001,3,0,0,0,11
pavac001,5,1,0,0,14
trama001,53,12,1,2,25
raabb001,3,0,0,0,1
osuna002,1,0,0,0,0
corba001,0,0,0,0,1
perer001,6,2,1,1,5
roles001,112,35,3,21,143
landc001,21,2,1,0,19
shelj001,10,8,1,3,23
veraw001,26,5,1,2,14
hyert001,11,4,1,2,1
walkl001,93,31,5,36,74
johnm001,27,6,1,13,66
johnm002,1,0,0,0,5
johnm003,1,11,2,4,9
cools001,32,8,1,2,50
redmm001,29,9,0,2,16
cromt001,54,19,0,5,69
kunkj001,20,11,1,3,67
turnm001,0,0,0,0,2
howad001,46,13,4,1,42
shead001,33,10,1,5,40
lilld001,10,0,0,2,8
portb001,4,1,0,0,13
kittr001,7,16,0,2,9
barnb001,5,0,0,0,19
mccad001,12,4,1,1,22
boucd001,0,1,0,0,1
granm001,2,0,0,0,2
kessk001,5,1,0,1,4
radkb001,1,0,0,0,1
arror001,0,0,0,0,2
heatn001,3,1,0,0,2
cancr001,6,2,0,0,12
daubb001,2,1,3,21,5
samuj001,34,10,1,12,49
motaj001,8,0,0,0,7
ortoj001,11,4,0,1,18
oterr001,5,2,2,2,10
koskc001,3,21,0,1,10
checr001,2,0,0,0,2
batej001,60,17,4,8,73
costj001,0,0,0,0,1
auder001,17,8,0,2,20
print001,4,2,1,1,10
ferna001,4,6,0,3,20
fielc001,74,18,1,31,117
huntt001,3,1,2,9,7
thomj005,10,1,0,0,23
perey001,0,0,0,0,1
carrh001,1,0,0,0,4
jamed001,52,6,1,2,17
milld002,16,1,2,2,12
perct001,0,0,0,0,1
penag001,19,6,1,1,30
cirij001,67,19,4,9,46
leshb001,24,4,1,4,30
marap001,1,0,0,0,4
lemoc001,60,16,4,5,67
mcgew001,45,11,3,2,42
otanw001,1,12,0,7,2
beniy001,11,2,1,2,8
jackr004,52,15,1,5,79
westm001,0,0,0,0,2
nathj001,4,1,0,0,6
hamma001,2,0,0,0,1
newfm001,22,8,1,4,24
wronr001,1,4,0,1,1
blanh001,1,12,3,1,2
bushh001,4,3,4,1,19
taylk001,1,0,0,0,1
ritcw001,0,0,0,0,2
lancl001,4,2,0,0,13
guerv001,64,22,2,11,40
tollw001,10,1,1,0,20
liddd001,1,0,0,0,0
villh001,30,10,1,13,31
powed002,10,1,0,1,11
ruebm001,3,0,0,0,7
delgc001,10,3,3,3,26
cartl001,2,0,0,0,5
vizcj001,127,21,5,3,79
yound001,74,15,3,5,69
fryej001,79,15,2,4,49
casil001,0,0,0,0,1
hamij001,17,5,0,1,21
hamij002,8,2,1,2,39
chenb001,1,0,0,0,4
tomlr001,9,1,0,0,18
agbab001,2,18,3,14,5
nichc001,8,3,0,0,18
harrl001,29,8,3,2,21
abbok001,1,1,0,0,1
abbok002,70,19,7,17,116
garcc001,80,24,2,6,59
hubbt001,16,5,1,3,8
carum001,153,17,6,5,42
smito001,26,5,1,3,14
eberd001,0,0,0,0,1
daylk001,0,0,0,0,3
felij001,51,11,2,2,60
lombg001,1,0,0,1,1
banij001,1,0,0,0,0
leitm001,6,1,0,0,33
cabrf001,15,6,1,4,20
rilee001,53,9,4,5,44
halts001,29,5,1,2,28
boydo001,3,0,0,0,19
mannk001,2,1,0,1,6
sadld001,18,4,4,3,29
andrs001,39,10,1,8,70
lowem001,4,15,0,12,1
floyc001,7,1,1,1,22
jonea002,62,18,1,18,108
snydc001,21,4,1,3,62
velag001,30,2,0,3,37
gianr001,1,1,0,0,4
rodrs001,6,1,0,0,10
offej001,131,14,6,4,78
everc001,53,14,1,12,69
dreid001,1,4,0,1,5
heepd001,4,1,1,0,4
brocd001,3,0,1,0,5
mottc001,11,3,0,3,16
kamis001,0,0,0,0,2
showe001,4,1,0,0,8
howek001,1,1,0,0,15
castc001,1,4,1,0,2
castc002,1,0,0,0,0
relad001,4,1,2,5,6
dye-j001,43,14,1,7,53
clart001,1,0,0,0,0
clart002,15,5,1,3,30
justd001,68,17,2,24,69
olivo001,10,1,1,1,4
vidrj001,28,12,1,2,21
fontj001,0,0,0,0,6
bedrs001,1,0,0,0,1
mcknj001,6,1,1,2,7
nunea001,6,2,2,1,10
saund001,16,2,0,0,4
limaj001,9,2,0,0,3
kaplg001,4,22,1,18,4
navaj001,7,5,0,0,25
boehb001,1,0,0,0,4
nixoo001,152,21,2,2,87
marsm001,13,5,2,1,20
mcdat001,5,1,0,0,13
hajed001,2,1,0,0,1
hockd001,4,12,2,2,2
schag001,13,2,1,2,16
cromw101,34,8,2,1,19
goffj001,3,2,0,1,13
harnp001,3,1,0,1,6
koelb001,1,0,0,0,2
perim001,0,0,0,0,1
sodoc001,1,1,0,0,2
smitb001,15,1,0,1,11
mcrek001,107,33,1,16,53
randw001,140,14,3,2,42
hilld001,42,8,1,1,24
hansg001,0,0,0,0,2
horns001,2,16,1,23,6
milla001,0,0,0,0,1
parkc002,7,4,1,0,1
cormr001,5,2,1,0,5
quint001,5,2,0,1,14
cookb001,4,1,0,0,8
larka001,5,0,0,0,20
colob001,1,0,0,0,1
lorem001,11,3,5,1,7
durrt001,20,2,0,0,31
